year,region,county,town,Akce za zruš.Senátu a proti t.,,ods,ksčm,Str.venkova-spoj.občan.síly,Balbínova poetická strana,Republikáni,Republikáni Miroslava Sládka,Nové hnutí,České sociálně demokrat.hnutí,Humanistická aliance,Cesta změny,Strana zdravého rozumu,Česká strana národně sociální,Česká pravice,Volba pro budoucnost,sz,Strana za životní jistoty,"Koalice KDU-ČSL, US-DEU",Naděje,Národně demokratická strana,Moravská demokratická strana,Občanská demokratická aliance,čssd,Sdružení nezávislých,Demokratická liga,Pravý Blok,Strana demokrat.socialismu,Romská občanská iniciativa ČR,voters,votes_ok,votes_all
2002,Středočeský kraj,Benešov,Všechlapy,,,17,9,1,0,0,1,,,0,1,2,1,0,0,0,0,6,0,0,,0,10,2,0,0,,,57,50,50
2002,Středočeský kraj,Benešov,Miličín,,,76,79,18,8,0,5,,,3,1,1,3,0,2,7,3,96,4,2,,0,148,9,0,1,,,718,466,469
2002,Středočeský kraj,Benešov,Vysoký Újezd,,,28,16,0,0,0,1,,,0,0,1,0,0,0,1,5,3,2,0,,1,38,0,0,1,,,144,97,97
2002,Středočeský kraj,Benešov,Miřetice,,,29,5,0,0,0,2,,,0,0,0,0,1,0,4,2,23,0,0,,0,26,2,0,0,,,117,94,94
2002,Středočeský kraj,Benešov,Xaverov,,,3,5,0,0,0,0,,,0,0,0,0,0,0,0,0,8,0,0,,0,6,2,0,0,,,42,24,24
2002,Středočeský kraj,Benešov,Mnichovice,,,9,19,1,0,0,2,,,0,0,1,0,0,0,2,1,26,1,0,,1,49,2,0,0,,,194,114,117
2002,Středočeský kraj,Benešov,Zdislavice,,,34,46,6,2,0,0,,,0,0,0,1,0,3,0,0,43,1,0,,0,75,8,1,0,,,416,220,221
2002,Středočeský kraj,Benešov,Mrač,,,109,63,2,2,0,0,,,0,0,0,2,0,2,6,5,25,0,0,,4,131,6,1,0,,,522,358,363
2002,Středočeský kraj,Benešov,Zvěstov,,,45,39,9,1,0,2,,,0,0,0,2,0,0,2,2,30,2,0,,0,63,3,0,0,,,313,200,201
2002,Středočeský kraj,Benešov,Načeradec,,,112,90,12,3,0,6,,,2,2,1,2,1,1,10,3,89,1,0,,0,107,3,1,3,,,824,449,454
2002,Středočeský kraj,Beroun,Bavoryně,,,15,15,2,1,1,0,,,0,0,1,0,0,0,4,0,20,1,0,,0,27,1,0,1,,,143,89,90
2002,Středočeský kraj,Beroun,Mořinka,,,23,8,0,0,0,0,,,0,0,0,0,0,0,2,0,8,1,1,,0,22,3,0,1,,,89,69,69
2002,Středočeský kraj,Beroun,Beroun,,,2267,1390,26,38,3,73,,,7,7,6,39,2,18,163,75,837,32,8,,37,2467,98,9,40,,,14209,7642,7670
2002,Středočeský kraj,Beroun,Nenačovice,,,32,28,0,0,0,0,,,0,0,4,0,0,0,8,0,11,0,0,,0,17,2,0,0,,,144,102,102
2002,Středočeský kraj,Beroun,Běštín,,,25,22,0,0,0,2,,,0,0,0,1,0,1,1,0,6,0,1,,1,50,3,0,0,,,232,113,114
2002,Středočeský kraj,Beroun,Nesvačily,,,10,27,2,0,0,0,,,0,0,0,1,0,0,0,1,12,0,0,,0,20,0,0,0,,,93,73,74
2002,Středočeský kraj,Beroun,Broumy,,,112,104,3,2,1,6,,,0,1,1,0,0,0,14,6,27,2,0,,1,98,29,0,1,,,630,408,408
2002,Středočeský kraj,Beroun,Neumětely,,,52,48,4,0,2,5,,,0,1,0,1,0,0,3,3,21,0,1,,1,91,2,0,0,,,417,235,236
2002,Středočeský kraj,Beroun,Březová,,,23,33,3,0,0,0,,,0,0,0,2,0,0,4,10,11,0,0,,1,39,3,0,3,,,207,132,133
2002,Středočeský kraj,Beroun,Nižbor,,,216,122,12,6,2,9,,,1,0,7,3,4,0,22,7,96,6,3,,6,247,9,0,5,,,1211,783,790
2002,Středočeský kraj,Beroun,Bubovice,,,31,21,3,0,0,3,,,0,1,1,0,0,1,2,0,8,4,0,,1,61,0,0,0,,,198,137,137
2002,Středočeský kraj,Beroun,Nový Jáchymov,,,67,85,1,1,2,2,,,0,1,3,0,0,2,10,0,18,0,0,,1,95,11,0,1,,,451,300,300
2002,Středočeský kraj,Beroun,Bykoš,,,24,31,2,0,0,6,,,0,0,0,0,0,0,1,2,6,0,1,,0,39,0,0,0,,,158,112,112
2002,Středočeský kraj,Beroun,Olešná,,,26,60,6,0,0,3,,,0,0,0,0,0,0,2,0,14,1,1,,0,74,0,0,0,,,331,187,187
2002,Středočeský kraj,Beroun,Bzová,,,47,67,4,0,0,1,,,0,0,0,7,0,2,0,0,22,0,0,,0,75,2,0,4,,,349,231,232
2002,Středočeský kraj,Beroun,Osek,,,74,61,7,2,0,4,,,0,0,0,2,1,0,1,0,21,2,1,,1,180,12,0,1,,,593,370,370
2002,Středočeský kraj,Beroun,Cerhovice,,,155,76,3,0,0,3,,,0,0,1,3,1,0,9,6,42,0,0,,3,174,6,0,2,,,752,484,486
2002,Středočeský kraj,Beroun,Osov,,,39,24,4,2,0,0,,,0,0,0,2,0,0,2,1,28,0,0,,0,56,0,0,2,,,268,160,163
2002,Středočeský kraj,Beroun,Drozdov,,,60,113,1,0,0,3,,,0,0,5,0,0,0,5,3,30,2,1,,2,130,3,0,2,,,501,360,363
2002,Středočeský kraj,Beroun,Otmíče,,,16,26,4,0,2,2,,,0,0,0,0,0,3,4,1,2,0,1,,0,13,3,0,0,,,113,77,77
2002,Středočeský kraj,Beroun,Felbabka,,,32,43,0,1,0,0,,,0,0,2,0,0,0,0,0,11,0,0,,0,41,4,0,0,,,196,134,134
2002,Středočeský kraj,Beroun,Otročiněves,,,52,71,5,1,1,1,,,0,0,2,1,0,0,11,2,10,0,1,,1,74,4,0,1,,,346,238,238
2002,Středočeský kraj,Beroun,Hlásná Třebaň,,,130,28,0,0,0,3,,,0,2,1,0,0,0,6,4,41,3,1,,2,71,6,0,2,,,427,300,303
2002,Středočeský kraj,Beroun,Podbrdy,,,14,27,0,0,0,1,,,0,0,0,0,0,2,0,2,2,0,1,,0,46,4,0,0,,,130,99,99
2002,Středočeský kraj,Beroun,Hořovice,,,828,527,11,12,7,30,,,2,4,5,16,0,8,63,69,331,7,4,,16,889,39,1,5,,,5206,2874,2878
2002,Středočeský kraj,Beroun,Podluhy,,,82,91,8,0,0,2,,,0,0,3,0,2,0,11,1,29,1,1,,1,96,11,0,0,,,491,339,340
2002,Středočeský kraj,Beroun,Hostomice,,,146,148,7,11,2,11,,,3,1,1,8,0,4,18,7,64,2,3,,3,215,11,1,3,,,1228,669,678
2002,Středočeský kraj,Beroun,Praskolesy,,,94,122,2,3,0,7,,,0,1,0,1,2,0,12,6,45,1,0,,3,126,3,0,0,,,651,428,430
2002,Středočeský kraj,Beroun,Hředle,,,51,45,2,0,0,2,,,0,0,0,0,0,2,1,4,20,0,1,,1,61,0,0,0,,,258,190,190
2002,Středočeský kraj,Beroun,Rpety,,,51,42,5,0,0,0,,,0,0,0,0,0,0,2,1,14,0,0,,0,65,4,0,0,,,327,184,185
2002,Středočeský kraj,Beroun,Hudlice,,,174,173,0,4,2,4,,,1,2,2,3,0,1,4,3,40,7,1,,1,183,13,0,0,,,964,618,622
2002,Středočeský kraj,Beroun,Skřipel,,,9,13,0,0,0,0,,,0,0,0,0,0,0,4,1,8,0,0,,3,16,2,0,0,,,95,56,56
2002,Středočeský kraj,Beroun,Hvozdec,,,22,57,1,1,0,1,,,0,0,0,0,0,0,2,1,12,1,0,,0,56,0,0,0,,,192,154,154
2002,Středočeský kraj,Beroun,Skuhrov,,,49,34,2,3,0,2,,,0,0,1,0,0,1,10,8,10,2,0,,0,60,4,0,3,,,288,189,189
2002,Středočeský kraj,Beroun,Hýskov,,,171,116,9,4,0,5,,,0,0,4,3,0,1,6,3,74,4,0,,2,163,9,0,3,,,978,577,588
2002,Středočeský kraj,Beroun,Srbsko,,,80,40,3,1,0,1,,,1,0,2,3,0,0,9,4,31,1,0,,1,72,4,2,1,,,408,256,259
2002,Středočeský kraj,Beroun,Chaloupky,,,65,56,1,2,0,1,,,0,0,2,0,0,0,7,1,14,2,0,,1,59,5,1,0,,,328,217,220
2002,Středočeský kraj,Beroun,Stašov,,,29,38,1,1,0,1,,,0,0,0,0,0,1,1,5,9,0,0,,0,83,2,0,3,,,272,174,176
2002,Středočeský kraj,Beroun,Chlustina,,,25,12,1,0,2,1,,,0,0,0,0,0,2,3,1,18,2,0,,0,22,2,0,1,,,164,92,92
2002,Středočeský kraj,Beroun,Suchomasty,,,32,95,3,1,0,2,,,0,0,0,7,0,1,0,2,18,1,0,,0,63,1,1,0,,,350,227,227
2002,Středočeský kraj,Beroun,Chodouň,,,76,40,3,3,0,1,,,0,1,0,2,0,0,11,7,19,1,1,,1,90,5,0,3,,,401,264,265
2002,Středočeský kraj,Beroun,Svatá,,,44,56,1,0,0,3,,,0,0,1,1,0,0,1,2,25,0,0,,0,83,4,0,4,,,324,225,225
2002,Středočeský kraj,Beroun,Chrustenice,,,99,69,4,1,0,2,,,0,0,0,3,0,0,5,7,32,1,0,,1,96,5,3,0,,,513,328,329
2002,Středočeský kraj,Beroun,Svatý Jan pod Skalou,,,12,4,0,0,0,0,,,0,1,0,0,0,0,2,0,30,4,0,,0,20,1,0,1,,,104,75,76
2002,Středočeský kraj,Beroun,Chyňava,,,257,164,1,4,0,6,,,1,2,0,1,0,1,5,8,72,0,1,,3,239,12,0,2,,,1218,779,782
2002,Středočeský kraj,Beroun,Svinaře,,,52,13,5,0,1,0,,,0,0,2,2,0,0,2,2,22,0,0,,1,48,6,0,0,,,240,156,156
2002,Středočeský kraj,Beroun,Jivina,,,17,19,2,0,0,4,,,0,0,0,0,0,0,0,0,10,0,0,,1,32,0,0,1,,,138,86,86
2002,Středočeský kraj,Beroun,Tetín,,,57,76,2,2,0,8,,,1,1,0,0,0,1,8,2,45,1,1,,0,146,4,0,1,,,568,356,357
2002,Středočeský kraj,Beroun,Karlštejn,,,137,51,5,1,0,3,,,0,1,0,1,0,0,10,3,44,2,0,,2,105,32,0,1,,,620,398,399
2002,Středočeský kraj,Beroun,Tlustice,,,95,141,7,3,0,5,,,0,0,0,0,0,5,14,0,30,2,0,,4,104,9,0,0,,,637,419,421
2002,Středočeský kraj,Beroun,Komárov,,,349,245,6,5,3,7,,,1,2,1,2,2,1,32,9,105,3,0,,3,374,16,0,6,,,1959,1172,1180
2002,Středočeský kraj,Beroun,Tmaň,,,85,110,6,0,1,6,,,0,0,1,2,1,2,5,2,24,2,0,,4,125,1,0,3,,,729,380,381
2002,Středočeský kraj,Beroun,Koněprusy,,,37,23,0,0,0,1,,,1,0,0,0,0,0,4,0,15,0,0,,0,34,1,0,1,,,143,117,117
2002,Středočeský kraj,Beroun,Točník,,,30,17,0,1,0,2,,,0,0,0,0,0,1,3,2,23,1,0,,0,46,0,0,1,,,204,127,128
2002,Středočeský kraj,Beroun,Korno,,,15,5,0,0,0,0,,,0,0,0,1,0,0,1,0,12,0,0,,0,16,0,0,0,,,68,50,50
2002,Středočeský kraj,Beroun,Trubín,,,20,19,2,0,0,2,,,0,0,0,0,0,0,3,0,25,0,0,,0,53,1,0,0,,,169,125,127
2002,Středočeský kraj,Beroun,Kotopeky,,,32,14,1,0,0,1,,,0,0,0,0,0,1,11,11,19,1,0,,1,43,0,0,0,,,230,135,135
2002,Středočeský kraj,Beroun,Trubská,,,7,38,0,0,1,0,,,0,0,1,0,0,1,5,0,6,0,0,,0,21,1,0,1,,,103,82,82
2002,Středočeský kraj,Beroun,Králův Dvůr,,,532,449,12,10,1,13,,,1,2,7,6,1,5,48,19,197,16,5,,12,736,39,3,5,,,4273,2119,2131
2002,Středočeský kraj,Beroun,Újezd,,,81,68,1,3,0,2,,,0,1,2,2,0,2,5,2,30,1,0,,0,118,0,0,1,,,454,319,320
2002,Středočeský kraj,Beroun,Kublov,,,75,77,4,5,0,0,,,0,0,5,0,0,1,7,8,26,4,0,,1,65,13,0,1,,,460,292,297
2002,Středočeský kraj,Beroun,Velký Chlumec,,,48,50,4,0,1,1,,,0,0,0,0,0,0,2,3,14,1,0,,0,52,3,0,2,,,282,181,182
2002,Středočeský kraj,Beroun,Lážovice,,,8,12,1,0,0,0,,,1,0,0,0,0,1,2,0,3,0,0,,0,16,1,0,0,,,65,45,45
2002,Středočeský kraj,Beroun,Vinařice,,,20,7,1,0,0,0,,,0,0,0,0,0,0,1,0,4,0,0,,0,17,1,1,0,,,69,52,52
2002,Středočeský kraj,Beroun,Lhotka,,,23,16,2,1,0,2,,,0,0,0,3,0,0,3,3,12,0,0,,0,53,1,0,0,,,129,119,119
2002,Středočeský kraj,Beroun,Vižina,,,23,29,5,0,0,1,,,2,0,0,0,0,2,5,0,14,0,0,,0,40,0,0,0,,,175,121,123
2002,Středočeský kraj,Beroun,Libomyšl,,,72,49,6,1,1,2,,,0,0,1,0,0,0,8,1,17,1,1,,0,72,3,0,0,,,400,235,235
2002,Středočeský kraj,Beroun,Vráž,,,103,85,3,0,0,7,,,0,1,2,7,0,0,13,0,40,4,1,,2,165,10,0,2,,,706,445,446
2002,Středočeský kraj,Beroun,Liteň,,,94,76,5,1,0,7,,,0,0,1,3,0,0,12,2,63,4,0,,1,131,8,0,2,,,736,410,411
2002,Středočeský kraj,Beroun,Všeradice,,,41,60,2,2,2,2,,,0,0,2,0,0,0,5,4,23,1,1,,0,59,1,0,1,,,318,206,207
2002,Středočeský kraj,Beroun,Loděnice,,,232,118,1,4,1,5,,,1,0,1,2,2,1,16,3,62,1,1,,2,219,13,2,8,,,1223,695,699
2002,Středočeský kraj,Beroun,Vysoký Újezd,,,54,62,3,3,1,1,,,0,0,1,2,0,1,2,0,23,0,0,,4,82,1,0,3,,,427,243,244
2002,Středočeský kraj,Beroun,Lochovice,,,96,96,20,1,1,3,,,0,1,2,4,0,2,13,4,53,6,0,,2,139,8,0,7,,,851,458,461
2002,Středočeský kraj,Beroun,Zadní Třebaň,,,137,35,2,1,1,1,,,0,1,0,2,0,3,9,0,62,2,0,,1,100,11,0,2,,,501,370,373
2002,Středočeský kraj,Beroun,Lužce,,,13,6,0,1,0,0,,,0,0,0,0,0,0,2,1,5,0,0,,1,22,0,0,0,,,82,51,51
2002,Středočeský kraj,Beroun,Zahořany,,,38,21,0,1,0,2,,,1,0,0,0,0,1,8,0,10,1,0,,2,27,1,0,0,,,180,113,114
2002,Středočeský kraj,Beroun,Malá Víska,,,20,15,0,0,0,0,,,0,0,0,0,0,0,0,0,2,0,0,,0,9,0,0,0,,,69,46,47
2002,Středočeský kraj,Beroun,Zaječov,,,186,235,6,1,2,4,,,0,0,0,5,0,5,12,7,51,0,0,,0,194,11,0,2,,,1088,721,723
2002,Středočeský kraj,Beroun,Málkov,,,15,12,3,2,0,0,,,0,0,0,0,0,1,2,2,4,0,0,,0,14,1,0,0,,,73,56,56
2002,Středočeský kraj,Beroun,Záluží,,,48,58,0,0,0,2,,,1,2,0,1,0,1,8,0,34,0,1,,2,71,5,0,0,,,374,234,234
2002,Středočeský kraj,Beroun,Měňany,,,30,39,5,0,0,0,,,0,0,0,0,0,2,2,1,4,0,0,,0,39,0,0,2,,,229,124,124
2002,Středočeský kraj,Beroun,Zdice,,,527,333,8,10,5,17,,,3,2,1,9,0,2,62,19,155,10,3,,7,585,25,1,12,,,3038,1796,1813
2002,Středočeský kraj,Beroun,Mezouň,,,83,14,4,0,0,0,,,0,0,0,1,0,0,8,0,31,1,1,,1,75,2,0,1,,,348,222,223
2002,Středočeský kraj,Beroun,Žebrák,,,237,240,2,8,6,9,,,2,4,3,8,0,2,30,14,82,10,0,,3,281,12,0,12,,,1537,965,967
2002,Středočeský kraj,Beroun,Mořina,,,71,63,1,3,0,0,,,1,0,0,0,1,0,6,2,19,0,0,,1,89,12,0,0,,,469,269,269
2002,Středočeský kraj,Beroun,Železná,,,26,30,6,0,0,0,,,0,0,0,0,0,0,1,2,4,0,0,,0,40,3,0,0,,,168,112,112
2002,Středočeský kraj,Kladno,Běleč,,,33,33,0,0,0,0,,,2,0,1,1,0,0,1,0,17,0,0,,1,44,1,0,0,,,243,134,134
2002,Středočeský kraj,Kladno,Makotřasy,,,35,37,1,1,1,0,,,0,0,1,0,0,1,5,1,16,2,0,,0,47,3,0,1,,,255,152,152
2002,Středočeský kraj,Kladno,Běloky,,,34,21,1,0,0,0,,,0,0,0,0,0,0,2,0,9,0,0,,1,14,3,0,0,,,106,85,85
2002,Středočeský kraj,Kladno,Malé Kyšice,,,55,16,2,1,0,0,,,0,0,0,0,0,0,5,1,18,0,0,,0,43,4,0,2,,,211,147,148
2002,Středočeský kraj,Kladno,Beřovice,,,33,32,3,0,0,1,,,0,0,2,1,0,0,0,0,12,0,0,,1,34,1,0,1,,,233,121,121
2002,Středočeský kraj,Kladno,Malé Přítočno,,,43,33,0,1,2,0,,,0,0,0,0,1,0,1,0,17,0,1,,0,38,1,0,0,,,196,138,138
2002,Středočeský kraj,Kladno,Bílichov,,,7,22,6,0,0,0,,,0,0,0,0,0,0,2,1,7,0,0,,0,32,4,0,0,,,127,81,83
2002,Středočeský kraj,Kladno,Malíkovice,,,26,53,6,0,0,0,,,0,1,0,0,0,0,4,0,16,1,0,,0,51,8,0,1,,,267,167,167
2002,Středočeský kraj,Kladno,Blevice,,,16,69,0,0,0,2,,,0,0,2,0,0,0,1,1,6,1,0,,0,47,3,0,0,,,226,148,149
2002,Středočeský kraj,Kladno,Neprobylice,,,21,16,6,0,0,1,,,0,0,0,0,0,0,1,0,1,1,0,,0,17,3,0,0,,,99,67,67
2002,Středočeský kraj,Kladno,Brandýsek,,,160,229,11,10,1,8,,,2,2,1,4,0,0,16,6,54,2,2,,0,272,8,1,4,,,1361,793,795
2002,Středočeský kraj,Kladno,Neuměřice,,,27,49,5,2,0,7,,,0,0,1,0,0,1,2,1,7,1,0,,0,46,4,0,0,,,286,153,155
2002,Středočeský kraj,Kladno,Braškov,,,155,81,2,4,0,9,,,0,2,2,0,0,1,11,3,41,7,0,,3,151,11,0,6,,,699,489,489
2002,Středočeský kraj,Kladno,Olovnice,,,53,51,2,3,0,2,,,0,0,1,2,1,1,3,2,19,1,0,,2,81,2,0,1,,,349,227,228
2002,Středočeský kraj,Kladno,Bratronice,,,86,83,5,0,0,1,,,1,0,1,6,0,1,11,8,37,0,0,,4,123,11,0,0,,,599,378,380
2002,Středočeský kraj,Kladno,Otvovice,,,108,103,5,4,0,6,,,1,0,1,0,0,0,11,1,17,0,1,,2,76,3,1,0,,,566,340,340
2002,Středočeský kraj,Kladno,Buštěhrad,,,286,209,8,8,1,11,,,1,1,2,8,0,2,30,9,93,7,0,,8,394,16,0,0,,,1891,1094,1096
2002,Středočeský kraj,Kladno,Páleč,,,11,19,3,1,1,2,,,0,0,3,0,0,0,4,0,10,0,0,,1,24,4,0,0,,,134,83,83
2002,Středočeský kraj,Kladno,Cvrčovice,,,75,93,2,1,1,4,,,0,1,2,1,0,0,3,3,26,0,1,,1,73,3,0,0,,,464,290,290
2002,Středočeský kraj,Kladno,Pavlov,,,11,14,1,2,0,1,,,0,0,2,1,0,0,0,0,3,0,1,,0,13,3,0,0,,,75,52,53
2002,Středočeský kraj,Kladno,Černuc,,,95,96,2,4,0,7,,,0,0,1,3,0,2,10,1,24,0,2,,5,127,8,0,4,,,731,391,394
2002,Středočeský kraj,Kladno,Pchery,,,165,306,11,6,2,14,,,0,0,1,5,0,0,19,7,43,0,0,,4,258,7,0,4,,,1387,852,857
2002,Středočeský kraj,Kladno,Doksy,,,169,147,3,0,3,5,,,0,0,0,3,0,0,10,5,44,1,0,,5,160,65,0,0,,,902,620,625
2002,Středočeský kraj,Kladno,Pletený Újezd,,,74,49,1,3,3,1,,,1,0,0,0,0,1,5,9,15,2,0,,0,84,7,0,0,,,342,255,255
2002,Středočeský kraj,Kladno,Dolany,,,30,24,2,2,1,0,,,0,3,0,0,0,0,1,4,13,0,0,,0,28,4,0,0,,,154,112,112
2002,Středočeský kraj,Kladno,Plchov,,,13,34,2,0,0,3,,,0,0,0,0,0,0,2,1,5,0,0,,0,20,20,0,0,,,140,100,100
2002,Středočeský kraj,Kladno,Drnek,,,21,28,1,0,0,0,,,0,0,0,0,0,0,1,0,16,1,0,,0,18,5,0,0,,,136,91,91
2002,Středočeský kraj,Kladno,Podlešín,,,23,69,3,3,2,2,,,0,2,0,0,0,0,5,2,7,0,0,,0,42,3,0,0,,,242,163,163
2002,Středočeský kraj,Kladno,Družec,,,118,112,6,3,2,5,,,0,0,1,2,1,3,8,4,37,3,0,,3,156,18,2,1,,,697,485,485
2002,Středočeský kraj,Kladno,Poštovice,,,23,29,3,0,0,5,,,0,0,0,0,0,0,1,1,6,1,0,,0,40,5,0,0,,,161,114,114
2002,Středočeský kraj,Kladno,Dřetovice,,,41,70,1,2,0,3,,,0,1,1,0,1,0,6,0,9,1,0,,0,58,2,0,1,,,316,197,199
2002,Středočeský kraj,Kladno,Pozdeň,,,37,54,9,1,0,2,,,0,0,1,1,2,0,5,1,11,0,0,,0,67,22,0,0,,,317,213,213
2002,Středočeský kraj,Kladno,Dřínov,,,32,48,1,0,1,8,,,0,0,2,1,0,1,0,1,3,1,0,,0,51,3,0,0,,,220,153,154
2002,Středočeský kraj,Kladno,Přelíc,,,50,34,2,0,0,3,,,0,0,0,1,0,0,2,2,6,1,1,,0,46,5,0,0,,,262,153,154
2002,Středočeský kraj,Kladno,Hobšovice,,,24,43,2,0,0,3,,,0,0,0,1,0,1,1,0,11,0,1,,1,30,8,0,0,,,244,126,127
2002,Středočeský kraj,Kladno,Řisuty,,,44,41,0,1,0,3,,,0,0,1,2,0,0,0,2,4,2,0,,0,26,4,0,5,,,234,135,136
2002,Středočeský kraj,Kladno,Horní Bezděkov,,,79,61,6,1,0,4,,,0,0,0,2,1,3,7,2,27,2,0,,0,56,8,0,1,,,358,260,260
2002,Středočeský kraj,Kladno,Sazená,,,34,27,4,1,0,6,,,0,0,0,1,0,0,5,0,10,0,0,,0,29,0,0,0,,,216,117,117
2002,Středočeský kraj,Kladno,Hořešovice,,,35,34,1,0,0,2,,,0,0,0,0,0,0,1,0,11,2,0,,0,49,4,0,2,,,181,141,142
2002,Středočeský kraj,Kladno,Slaný,,,1936,1436,56,44,14,66,,,13,13,11,41,1,8,144,34,625,26,10,,23,2217,161,2,30,,,12426,6911,6933
2002,Středočeský kraj,Kladno,Hořešovičky,,,16,20,1,0,0,1,,,0,0,0,0,0,0,0,0,3,0,0,,0,28,0,0,0,,,102,69,69
2002,Středočeský kraj,Kladno,Slatina,,,33,77,0,0,0,0,,,0,0,0,0,0,0,3,2,10,0,0,,1,72,10,0,1,,,324,209,209
2002,Středočeský kraj,Kladno,Hospozín,,,49,52,6,0,2,9,,,0,0,0,0,0,1,0,3,10,0,1,,0,48,2,0,0,,,386,183,185
2002,Středočeský kraj,Kladno,Smečno,,,158,234,5,2,3,8,,,2,1,3,4,0,3,27,8,51,3,3,,8,216,21,0,4,,,1346,764,767
2002,Středočeský kraj,Kladno,Hostouň,,,128,81,13,1,0,6,,,1,0,1,1,0,1,7,2,42,0,1,,1,107,2,0,1,,,750,396,398
2002,Středočeský kraj,Kladno,Stehelčeves,,,50,82,3,1,0,2,,,0,0,0,0,0,0,8,2,18,0,0,,0,65,9,0,3,,,414,243,243
2002,Středočeský kraj,Kladno,Hradečno,,,74,65,5,2,1,4,,,1,1,1,0,0,1,4,4,14,0,1,,0,68,12,0,0,,,363,258,259
2002,Středočeský kraj,Kladno,Stochov,,,522,609,11,7,8,31,,,9,0,5,7,0,6,73,37,169,11,2,,15,762,59,4,16,,,4301,2363,2373
2002,Středočeský kraj,Kladno,Hrdlív,,,51,85,2,0,1,0,,,0,3,0,1,0,0,5,4,12,2,0,,1,67,4,0,0,,,319,238,239
2002,Středočeský kraj,Kladno,Stradonice,,,1,17,4,0,0,1,,,0,0,1,0,0,0,0,0,6,0,0,,0,12,1,0,0,,,87,43,43
2002,Středočeský kraj,Kladno,Hřebeč,,,159,135,4,3,0,7,,,1,0,1,1,0,1,19,4,99,5,0,,2,137,11,0,0,,,1036,589,589
2002,Středočeský kraj,Kladno,Studeněves,,,39,33,2,2,0,1,,,0,0,0,0,0,0,3,0,16,0,0,,0,36,8,0,0,,,249,140,140
2002,Středočeský kraj,Kladno,Chržín,,,17,28,1,1,0,1,,,0,0,0,0,0,1,2,0,5,0,0,,0,44,0,0,0,,,172,100,100
2002,Středočeský kraj,Kladno,Svárov,,,37,22,1,0,0,0,,,0,0,1,0,0,0,6,0,9,3,0,,1,18,5,0,0,,,103,103,103
2002,Středočeský kraj,Kladno,Jarpice,,,18,26,2,1,0,1,,,0,0,0,1,0,1,3,1,10,0,0,,1,31,6,0,0,,,192,102,102
2002,Středočeský kraj,Kladno,Svinařov,,,91,100,3,1,0,0,,,0,0,1,0,0,1,4,2,18,0,0,,0,97,8,2,1,,,487,329,329
2002,Středočeský kraj,Kladno,Jedomělice,,,41,35,5,0,0,4,,,0,0,1,0,0,1,6,1,10,1,0,,2,54,7,0,0,,,262,168,169
2002,Středočeský kraj,Kladno,Šlapanice,,,15,38,0,0,0,2,,,0,0,0,0,0,0,2,1,18,0,0,,2,15,1,0,0,,,152,94,94
2002,Středočeský kraj,Kladno,Jemníky,,,30,38,1,1,0,0,,,0,0,1,4,0,0,3,2,17,0,0,,0,17,5,0,1,,,157,120,121
2002,Středočeský kraj,Kladno,Třebichovice,,,39,88,3,4,0,3,,,2,2,0,0,0,0,5,1,17,4,0,,1,73,3,1,0,,,398,246,247
2002,Středočeský kraj,Kladno,Kačice,,,128,162,13,4,1,9,,,0,0,0,1,0,1,8,5,20,1,1,,3,166,27,0,1,,,905,551,551
2002,Středočeský kraj,Kladno,Třebíz,,,34,33,1,0,0,0,,,0,1,0,0,0,0,1,0,4,0,0,,0,19,10,0,0,,,140,103,103
2002,Středočeský kraj,Kladno,Kamenné Žehrovice,,,224,222,5,4,1,7,,,14,2,3,2,0,0,13,1,62,1,1,,7,214,12,0,5,,,1279,800,801
2002,Středočeský kraj,Kladno,Třebusice,,,41,97,8,2,2,6,,,0,0,4,0,0,2,8,2,10,0,1,,1,58,6,0,3,,,342,251,255
2002,Středočeský kraj,Kladno,Kamenný Most,,,40,61,3,0,1,3,,,0,0,0,1,0,0,10,0,15,0,0,,0,57,4,0,1,,,291,196,197
2002,Středočeský kraj,Kladno,Tuchlovice,,,328,262,8,7,0,4,,,2,1,4,2,0,0,21,10,121,1,0,,3,327,25,0,7,,,1729,1133,1140
2002,Středočeský kraj,Kladno,Kladno,,,7791,6469,138,159,73,305,,,53,39,47,116,13,52,608,305,3057,157,30,,189,9465,454,12,106,,,57068,29638,29736
2002,Středočeský kraj,Kladno,Tuřany,,,51,60,1,1,1,3,,,0,0,1,1,0,1,5,3,11,1,0,,0,84,23,0,0,,,382,247,248
2002,Středočeský kraj,Kladno,Klobuky,,,71,110,10,0,0,8,,,1,2,1,1,1,0,13,4,42,1,1,,2,208,11,0,0,,,791,487,489
2002,Středočeský kraj,Kladno,Uhy,,,32,40,2,1,0,1,,,0,1,0,0,0,0,6,1,7,2,1,,0,51,0,0,0,,,279,145,146
2002,Středočeský kraj,Kladno,Kmetiněves,,,25,20,3,0,1,4,,,0,0,0,0,0,0,4,0,19,0,0,,0,23,5,0,0,,,216,104,106
2002,Středočeský kraj,Kladno,Unhošť,,,555,315,3,12,1,17,,,16,2,2,5,0,4,41,12,243,4,3,,12,530,42,0,3,,,2949,1822,1837
2002,Středočeský kraj,Kladno,Knovíz,,,49,85,3,1,0,6,,,0,0,2,1,1,4,7,4,14,0,2,,1,82,6,0,0,,,388,268,269
